Site_Type,Site_Code,Genus_Code,Species_Code,Cultivar_Code,Species_Latin,Species_Common,Native_SLL,Native_ETF,Invasive,Latitude,Longitude,DBH
P,P5,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461783,-73.645197,58.1
P,P5,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.460471,-73.646349,58.7
P,P5,CD,CDJA,CDJA,Cercidiphyllum Japonicum,Katsura Tree,N,N,N,45.46083,-73.6465069,58.8
P,P5,TI,TIAM,TIAM,Tilia Americana,American Basswood,Y,Y,N,45.462086,-73.646487,59.7
P,P5,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,Y,Y,N,45.462183,-73.645268,60.5
P,P5,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460558,-73.646624,61.1
P,P5,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.462315,-73.64696,62.8
P,P5,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.46078,-73.647149,63.2
P,P5,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.461046,-73.644553,63.2
P,P5,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,Y,Y,N,45.460842,-73.64627,64.1
P,P5,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,Y,Y,N,45.462384,-73.645506,65.2
P,P5,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.46187,-73.645305,67.7
P,P5,FR,FRAM,FRAM,Fraxinus Americana,White Ash,Y,Y,N,45.462172,-73.646572,71
P,P5,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.462639,-73.646646,71.4
P,P5,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,Y,Y,N,45.461413,-73.644266,72.5
P,P5,CG,CGPU,CGPU,Crataegus Punctata,Dotted Hawthorn,Y,Y,N,45.46161,-73.647383,73.4
P,P5,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,Y,Y,N,45.462617,-73.646142,76
P,P5,UL,ULAM,ULAM,Ulmus Americana,American Elm,Y,Y,N,45.460081,-73.645296,77.3
P,P5,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,Y,Y,N,45.461947,-73.646795,78.4
P,P5,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461738,-73.647122,80.6
P,P5,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461044,-73.647146,86.2
P,P5,MA,MABA,MABA,Malus Baccata,Crab Apple,N,N,N,45.462885,-73.646513,92.3
P,P6,PN,PNRE,PNRE,Pinus Resinosa,Red Pine,Y,Y,N,45.460111,-73.630095,6.1
P,P6,MA,MARS,MAXXRS,Malus 'Rosseau',Rosseau Crab Apple,N,N,N,45.460253,-73.631927,6.5
P,P6,AE,AEHI,AEHI,Aesculus Hippocastanum,Common Horsechesnut,N,N,N,45.461712,-73.632407,6.9
P,P6,BE,BEAL,BEAL,Betula Alleghaniensis,Yellow Birch,Y,Y,N,45.460178,-73.630026,7.1
P,P6,AC,ACSA,ACSAPY,Acer Saccharinum 'Pyramidalis',Pyramidal Silver Maple,Y,Y,N,45.460438,-73.629523,7.4
P,P6,MA,MABA,MABAMN,Malus Baccata 'Mandshurica',Mandshurica Crab Apple,N,N,N,45.461665,-73.632237,7.4
P,P6,TI,TICO,TICOGL,Tilia Cordata 'Glenleven',Glenleven Littleleaf Linden,N,N,N,45.460862,-73.629995,7.5
P,P6,TI,TICO,TICOSH,Tilia Cordata 'Sheridan',Sheridan Littleleaf Linden,N,N,N,45.461159,-73.631184,7.7
P,P6,JU,JUNI,JUNI,Juglans Nigra,Eastern Black Walnut,Y,Y,N,45.460246,-73.629985,8.1
P,P6,QU,QUMA,QUMA,Quercus Macrocarpa,Bur Oak,Y,Y,N,45.460314,-73.629814,8.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4612491,-73.6331103,9.2
P,P6,PN,PNRE,PNRE,Pinus Resinosa,Red Pine,Y,Y,N,45.460046,-73.63016,9.3
P,P6,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,N,Y,N,45.46126,-73.631226,9.4
P,P6,SY,SYRE,SYREIS,Syringa Reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460644,-73.632312,9.6
P,P6,TI,TIAM,TIAMRE,Tilia Americana 'Redmond',Redmond American Linden,Y,Y,N,45.460249,-73.62993,11.6
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461481,-73.631569,12.3
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461588,-73.632567,12.5
P,P6,AC,ACPL,ACPLSP,Acer Platanoides 'Superform',Superform Norway Maple,N,N,Y,45.461267,-73.632299,12.8
P,P6,AC,ACPL,ACPLDE,Acer Platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.459851,-73.631504,13.1
P,P6,SY,SYRE,SYREIS,Syringa Reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460436,-73.632548,13.9
P,P6,SY,SYRE,SYREIS,Syringa Reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460508,-73.632467,14.4
P,P6,PI,PIAB,PIAB,Picea Abies,Norway Spruce,N,N,N,45.460153,-73.632294,14.8
P,P6,AC,ACPL,ACPLSP,Acer Platanoides 'Superform',Superform Norway Maple,N,N,Y,45.461364,-73.633124,15.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460988,-73.630342,16.4
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461558,-73.631791,16.7
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461567,-73.631845,16.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461511,-73.632822,17.2
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461368,-73.63264,17.3
P,P6,AC,ACSA,ACSAPY,Acer Saccharinum 'Pyramidalis',Pyramidal Silver Maple,Y,Y,N,45.460436,-73.629789,17.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461354,-73.632481,18.2
P,P6,SY,SYRE,SYREIS,Syringa Reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460378,-73.632548,18.3
P,P6,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.460093,-73.629937,18.8
P,P6,SY,SYRE,SYREIS,Syringa Reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460608,-73.632426,18.9
P,P6,AC,ACPL,ACPLDE,Acer Platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460194,-73.632008,19.1
P,P6,SY,SYRE,SYREIS,Syringa Reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460441,-73.632467,19.7
P,P6,AC,ACFR,ACFR,Acer Freemannii,Freeman Maple,Y,Y,N,45.460512,-73.633039,19.8
P,P6,SY,SYRE,SYREIS,Syringa Reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,N,N,N,45.460522,-73.632389,20
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459759,-73.630807,20.1
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460813,-73.633832,20.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460732,-73.633628,20.9
P,P6,AC,ACPL,ACPLEL,Acer Platanoides 'Emerald Lustre',Acer Platanoides 'Emerald Lustre',N,N,Y,45.461189,-73.633111,21.1
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46027,-73.63258,21.2
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460203,-73.631796,21.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460894,-73.634068,22.4
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461237,-73.632481,22.4
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459808,-73.631394,22.8
P,P6,QU,QUMA,QUMA,Quercus Macrocarpa,Bur Oak,Y,Y,N,45.460078,-73.631308,22.8
P,P6,QU,QUMA,QUMA,Quercus Macrocarpa,Bur Oak,Y,Y,N,45.460136,-73.631276,22.9
P,P6,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,N,N,Y,45.461475,-73.632993,23
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460781,-73.633742,24
P,P6,AC,ACPL,ACPLDE,Acer Platanoides 'Deborah',Deborah Norway Maple,N,N,Y,45.460284,-73.632023,24.3
P,P6,GY,GYDI,GYDI,Gymnocladus Dioicus,Kentucky Coffee Tree,N,Y,N,45.461107,-73.632068,24.3
P,P6,UL,ULHO,ULXXHO,Ulmus 'Homestead',Homestead Elm,N,N,N,45.460261,-73.632184,24.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460993,-73.633865,24.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46014,-73.631941,26.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460948,-73.63394,27
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461024,-73.630418,27
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460957,-73.633802,27.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460055,-73.631727,27.4
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461706,-73.63215,27.4
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460912,-73.6337,27.9
P,P6,UL,ULHO,ULXXHO,Ulmus 'Homestead',Homestead Elm,N,N,N,45.460428,-73.631963,28.2
P,P6,UL,ULHO,ULXXHO,Ulmus 'Homestead',Homestead Elm,N,N,N,45.460275,-73.632123,28.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459898,-73.630999,28.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460015,-73.631602,28.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460447,-73.631104,28.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461065,-73.633417,28.8
P,P6,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.460476,-73.629449,29
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459813,-73.630886,29.1
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459997,-73.631083,29.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460998,-73.633524,29.4
P,P6,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.459696,-73.63076,29.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460033,-73.631018,29.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459885,-73.630835,29.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460515,-73.631067,29.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460913,-73.632654,29.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460055,-73.632024,30.1
P,P6,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.460441,-73.63233,30.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459836,-73.630742,30.4
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460593,-73.633039,30.5
P,P6,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.460003,-73.630119,30.7
P,P6,AC,ACRU,ACRU,Acer Rubrum,Red Maple,Y,Y,N,45.460124,-73.630039,30.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459921,-73.63092,31
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46056,-73.631016,31.4
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460674,-73.632922,31.5
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461367,-73.63299,31.6
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.45997,-73.631014,32
P,P6,UL,ULHO,ULXXHO,Ulmus 'Homestead',Homestead Elm,N,N,N,45.4605,-73.631974,32.6
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460777,-73.633428,32.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461661,-73.632048,33.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46074,-73.6309,33.9
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4598,-73.630663,34.5
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460845,-73.633563,35.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460078,-73.631103,36.1
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460302,-73.632318,36.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459836,-73.630576,36.7
P,P6,UL,ULHO,ULXXHO,Ulmus 'Homestead',Homestead Elm,N,N,N,45.460365,-73.632022,37.3
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460827,-73.633111,37.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461739,-73.632487,37.6
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459872,-73.630662,38
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46011,-73.631182,38.5
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460859,-73.633213,39.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461484,-73.6329,41.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461405,-73.631407,41.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459952,-73.630835,42.6
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460585,-73.632773,45
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461571,-73.632248,45.3
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461629,-73.631973,46.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461174,-73.6324,46.6
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.461304,-73.632945,46.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460707,-73.63233,46.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460152,-73.629841,48.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461292,-73.632095,50
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460656,-73.633622,51.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461053,-73.632145,52.8
P,P6,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,N,Y,N,45.46001,-73.631448,53
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460741,-73.633832,53
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461661,-73.632287,53
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461522,-73.631856,53.1
P,P6,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honeylocust,N,Y,N,45.460572,-73.632345,54.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460822,-73.634038,54.2
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461656,-73.632599,55.6
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.459696,-73.63103,56.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461495,-73.631755,56.8
P,P6,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,Y,Y,N,45.461191,-73.633363,57.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46101,-73.630814,57.9
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461208,-73.630888,57.9
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460243,-73.632473,58.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461193,-73.632098,58.4
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461526,-73.631937,58.8
P,P6,AC,ACFR,ACFR,Acer Freemannii,Freeman Maple,Y,Y,N,45.459705,-73.6309,59.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461286,-73.631098,60
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460458,-73.633092,60.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.4614,-73.631802,60.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460778,-73.632543,60.4
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46162,-73.632344,60.5
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460719,-73.63326,60.6
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461628,-73.632503,60.6
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461061,-73.633587,60.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461373,-73.631535,61.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.459939,-73.631166,61.3
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460683,-73.62953,61.4
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460472,-73.629236,61.6
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460552,-73.629418,61.6
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461132,-73.630689,61.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461387,-73.631727,61.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460732,-73.629634,62
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460566,-73.633353,62.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.459783,-73.631128,62.2
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.4609332,-73.6306443,62.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460341,-73.629461,62.4
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460612,-73.632677,62.4
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461314,-73.632197,62.4
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461167,-73.63079,62.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461647,-73.632159,62.7
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461358,-73.632864,62.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461193,-73.63228,63
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46088,-73.633931,63.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460184,-73.629916,63.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460377,-73.629755,64.6
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460692,-73.633039,65.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461297,-73.631371,65.7
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.46066,-73.629728,65.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461329,-73.631206,65.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461611,-73.632099,65.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461499,-73.631632,66
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460808,-73.629851,66.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460812,-73.630789,66.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460329,-73.632417,66.7
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460429,-73.631288,67.2
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460602,-73.632904,67.9
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461056,-73.633773,68
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460005,-73.63185,68.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461064,-73.630499,68.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461247,-73.630995,68.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46062,-73.633302,68.7
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460422,-73.629319,68.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.459884,-73.631346,68.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460572,-73.632012,68.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.459705,-73.63111,69.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460303,-73.631322,69.1
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461494,-73.632272,69.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.46072,-73.632623,69.6
P,P6,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,N,N,N,45.460908,-73.633354,70.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.46102,-73.633653,70.5
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460629,-73.629377,71
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.459911,-73.63163,71.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460798,-73.63354,71.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460889,-73.630085,71.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460575,-73.633188,71.5
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460711,-73.632746,71.5
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460424,-73.631409,71.6
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460381,-73.629616,72.1
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461548,-73.632673,72.2
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460269,-73.629708,72.8
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461588,-73.632446,73.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460773,-73.629761,73.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460706,-73.632889,73.4
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461096,-73.630601,73.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461125,-73.632346,74.3
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460512,-73.629561,74.9
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.459638,-73.630824,75.2
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.460535,-73.633101,75.7
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461562,-73.632021,77.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461332,-73.632038,77.9
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461314,-73.632568,78.5
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460688,-73.632468,78.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461377,-73.631937,78.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460207,-73.63216,79.2
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461404,-73.632583,79.7
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461064,-73.630969,79.8
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.459871,-73.631156,80.1
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.461399,-73.632727,81
P,P6,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,Y,Y,N,45.460396,-73.632739,81.3
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461115,-73.633501,83.1
P,P6,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,N,N,Y,45.461408,-73.6329,83.1
